enthusiastic	0.91413	0.80978	0.72655
entry	0.58653	0.45839	0.60238
envious	0.30647	0.57067	0.43461
envy	0.28534	0.56143	0.37913
enzyme	0.48217	0.40819	0.38573
erase	0.38573	0.37649	0.4782
erasure	0.47424	0.4214	0.51123
erect	0.66182	0.68032	0.6103
erode	0.31968	0.51783	0.35931
erotic	0.81638	0.79128	0.679
err	0.38441	0.47952	0.40423
errand	0.43989	0.34346	0.46631
erupt	0.55218	0.70277	0.33686
essence	0.72655	0.51915	0.57596
estate	0.70542	0.47688	0.58256
evade	0.42536	0.57464	0.56539
event	0.65522	0.50859	0.56407
evict	0.23646	0.5852	0.22061
evil	0.26156	0.679	0.5284
exalt	0.7424	0.62748	0.59577
exam	0.19947	0.76354	0.27609
exasperation	0.38705	0.57992	0.43857
excel	0.81902	0.55482	0.75958
excellence	0.94188	0.56671	0.79657
excite	0.83884	0.78071	0.64861
excitement	0.82563	0.84808	0.65125
excrement	0.37649	0.47292	0.43329
excuse	0.36988	0.42668	0.37252
execution	0.14795	0.58917	0.37781
exercise	0.77675	0.73844	0.5852
exert	0.54161	0.52048	0.63276
exhale	0.61823	0.38309	0.62219
exhaust	0.36328	0.39894	0.42008
exhilaration	0.81638	0.786	0.71598
exist	0.71731	0.5469	0.46764
expel	0.20079	0.61427	0.26948
expensive	0.44122	0.63276	0.43857
expert	0.68032	0.51783	0.65786
expire	0.24835	0.44254	0.3461
explosion	0.51915	0.88243	0.42404
extent	0.5218	0.34082	0.49538
extreme	0.679	0.77411	0.58917
eye	0.60898	0.43197	0.50462
fabric	0.53501	0.38177	0.49934
face	0.679	0.50066	0.58388
fact	0.56803	0.40159	0.57067
factory	0.44122	0.35403	0.48613
fad	0.50594	0.42404	0.38309
fail	0.07133	0.66843	0.27213
failure	0.05945	0.48877	0.15192
fair	0.71598	0.54822	0.59709
fairy	0.65918	0.3963	0.55218
faith	0.70277	0.59181	0.57464
fake	0.24439	0.52972	0.43989
falcon	0.59974	0.51387	0.52312
fall	0.37517	0.45575	0.36328
false	0.32893	0.41612	0.3897
false	0.26684	0.28798	0.37649
falter	0.33289	0.49538	0.36328
fame	0.88243	0.70013	0.73976
family	0.84544	0.46896	0.62748
famine	0.08058	0.50066	0.16248
famous	0.75694	0.59181	0.66975
fan	0.67503	0.48085	0.53897
fantasy	0.81374	0.51387	0.68428
farm	0.56539	0.35007	0.57332
farmer	0.48613	0.30383	0.56143
fascinate	0.80449	0.60502	0.64729
fashion	0.76486	0.62748	0.62748
fat	0.13606	0.47028	0.42536
fate	0.55218	0.54293	0.37252
father	0.77015	0.61691	0.5786
fatigued	0.26816	0.18362	0.33421
fault	0.28798	0.37252	0.36592
favor	0.68824	0.43461	0.58388
fawn	0.6354	0.32629	0.47424
fear	0.19947	0.75429	0.26024
fearful	0.1321	0.67107	0.31572
feat	0.57728	0.50859	0.56803
feeble	0.26552	0.37649	0.19287
feeling	0.65786	0.49538	0.57728
feet	0.44254	0.31968	0.57464
female	0.86922	0.60502	0.57067
fence	0.48613	0.32629	0.49141
fender	0.42668	0.47688	0.49141
fern	0.50859	0.34082	0.53501
fervor	0.49538	0.47028	0.4214
festive	0.79921	0.7041	0.59709
fetus	0.52312	0.49141	0.49141
feud	0.24042	0.64597	0.38045
fever	0.19947	0.40159	0.29987
field	0.6539	0.37384	0.60634
fig	0.5786	0.3461	0.4782
fight	0.33157	0.77939	0.53104
film	0.75033	0.53765	0.51387
filth	0.16116	0.51123	0.33818
financial	0.38309	0.58785	0.33818
finger	0.53369	0.33421	0.50198
fingerprint	0.4782	0.45178	0.42933
finish	0.86526	0.54425	0.75033
fire	0.26024	0.78203	0.42801
firefighter	0.74637	0.61823	0.5852
fireplace	0.75033	0.42668	0.58653
fireworks	0.83223	0.71598	0.56275
first	0.74505	0.64597	0.78732
fish	0.63276	0.36328	0.63012
fisherman	0.61955	0.49141	0.55614
fitting	0.57464	0.42933	0.53897
flabby	0.18626	0.4716	0.27213
flag	0.63012	0.44254	0.56143
flare	0.58785	0.52576	0.48613
flaunt	0.50066	0.58785	0.52444
flaw	0.26816	0.45046	0.29062
flea	0.29326	0.52576	0.38045
flee	0.26948	0.65125	0.33554
flight	0.71863	0.6605	0.47028
flirt	0.82827	0.74769	0.65918
flock	0.56143	0.42933	0.46896
flood	0.25627	0.62748	0.26288
flow	0.59709	0.31044	0.55218
flower	0.71202	0.36328	0.49273
flu	0.16777	0.47292	0.18758
fluffy	0.78203	0.43857	0.55218
flute	0.59049	0.3963	0.51123
fly	0.79789	0.71202	0.51915
foam	0.63672	0.52972	0.52708
foe	0.28269	0.62748	0.5284
folly	0.41612	0.40291	0.40291
food	0.84544	0.61691	0.65125
foolish	0.30251	0.42404	0.37913
foot	0.49802	0.26684	0.49273
football	0.84412	0.69881	0.65522
forbid	0.24835	0.55746	0.30647
forceful	0.34214	0.59049	0.40423
forest	0.679	0.47688	0.50991
forget	0.22721	0.49538	0.30383
forgive	0.67107	0.48085	0.48613
fork	0.53369	0.35799	0.59313
fornicate	0.56539	0.70674	0.60106
foul	0.20608	0.48613	0.43065
fragrance	0.63672	0.46764	0.51387
fraud	0.18758	0.59445	0.30779
free	0.92602	0.51519	0.67371
freedom	0.8362	0.56407	0.72787
freeway	0.63672	0.6103	0.56143
freezer	0.49009	0.40291	0.47556
frenzy	0.49141	0.74108	0.41744
friend	0.85733	0.59313	0.72523
friendly	0.94848	0.50991	0.61691
fries	0.73448	0.49141	0.62351
fright	0.25627	0.59709	0.37913
frightened	0.17701	0.74637	0.25892
frigid	0.29723	0.46235	0.39894
frog	0.58917	0.43461	0.54029
frolic	0.71202	0.50066	0.53369
frosting	0.78996	0.55746	0.56539
frown	0.0819	0.39894	0.32365
fruit	0.75033	0.4465	0.58388
frustrated	0.16248	0.57596	0.29723
frustration	0.15456	0.65258	0.31308
fulfilled	0.79524	0.50859	0.74108
fun	0.94055	0.78864	0.73316
funeral	0.01849	0.48745	0.22721
fungus	0.2391	0.4531	0.3712
funny	0.96565	0.75958	0.64729
fur	0.43065	0.38705	0.40555
furious	0.09379	0.84412	0.53765
furnace	0.47028	0.47028	0.49141
furniture	0.61823	0.38573	0.56407
fury	0.24439	0.7358	0.40159
fuse	0.55482	0.49141	0.56407
future	0.72127	0.69089	0.48085
gadget	0.62351	0.49009	0.58917
gaiety	0.62748	0.49009	0.53765
gain	0.78203	0.5786	0.67635
galaxy	0.65522	0.62219	0.40159
gallery	0.63144	0.37252	0.45971
gallon	0.49934	0.4465	0.47292
game	0.75694	0.61295	0.58785
gang	0.17701	0.69617	0.27477
gangrene	0.13606	0.58785	0.27873
garbage	0.22853	0.50066	0.39498
garden	0.72127	0.4148	0.63012
garlic	0.54557	0.42272	0.54029
garment	0.63672	0.42801	0.53501
garter	0.65654	0.55746	0.6037
gas	0.42008	0.5218	0.44254
gate	0.56407	0.43197	0.45971
gem	0.71334	0.58917	0.54161
gender	0.59181	0.41347	0.57464
genius	0.8111	0.64201	0.679
gentle	0.80053	0.25892	0.50859
germ	0.27741	0.57728	0.43989
germs	0.21268	0.42801	0.33554
ghost	0.41876	0.65258	0.30383
gift	0.86129	0.64597	0.56407
giggle	0.8996	0.6605	0.66843
giraffe	0.71202	0.49538	0.50066
girl	0.7424	0.40159	0.60106
give	0.77675	0.53897	0.66314
glacier	0.56143	0.39498	0.48481
glad	0.86129	0.58785	0.69749
glamour	0.72787	0.4531	0.59577
glance	0.56539	0.50859	0.50462
gland	0.47292	0.38705	0.46764
glass	0.46235	0.39894	0.49538
glasses	0.61823	0.41083	0.53765
glaze	0.73316	0.50859	0.53501
glide	0.67768	0.4716	0.61295
gloat	0.40291	0.43197	0.54954
gloom	0.08322	0.34082	0.30383
glory	0.83223	0.63012	0.73976
gloss	0.62748	0.45707	0.48085
gnaw	0.32761	0.41612	0.43857
goal	0.77543	0.6856	0.69617
goat	0.52972	0.37252	0.55746
god	0.91149	0.62087	0.61162
gold	0.83091	0.59577	0.60766
golf	0.47292	0.35007	0.47292
golfer	0.57596	0.32761	0.56803
good	0.82166	0.55218	0.68164
goodness	0.81374	0.4782	0.66579
gorilla	0.56935	0.56407	0.38309
gossip	0.29458	0.59313	0.30647
govern	0.42933	0.43329	0.40687
government	0.40026	0.5284	0.31308
grace	0.75958	0.37913	0.57728
graduate	0.91678	0.7926	0.75165
grafitti	0.4716	0.53765	0.50991
grapes	0.70806	0.45178	0.54822
grass	0.64333	0.38177	0.5535
grateful	0.80845	0.43989	0.65125
grave	0.12285	0.46631	0.16777
gravy	0.62748	0.4465	0.55218
greed	0.29855	0.45707	0.47952
green	0.65125	0.40026	0.4716
greet	0.75958	0.53104	0.62087
grenade	0.31044	0.58785	0.40159
greyhound	0.55086	0.4148	0.47028
grief	0.05812	0.46631	0.29723
grieve	0.13474	0.57464	0.21797
grime	0.28005	0.36063	0.42536
grin	0.81242	0.53104	0.62748
grind	0.50594	0.53104	0.51123
gripe	0.24967	0.49538	0.45178
groceries	0.61427	0.33289	0.65786
groom	0.69749	0.52576	0.61427
gross	0.30647	0.4716	0.41083
ground	0.54293	0.38177	0.51387
grove	0.57464	0.42536	0.52576
grovel	0.29723	0.42404	0.36328
growl	0.37781	0.61823	0.56407
guaranteed	0.77807	0.48613	0.679
guillotine	0.16248	0.70145	0.44782
guilt	0.11757	0.54293	0.22589
guilty	0.1823	0.63276	0.24306
guitar	0.74108	0.6037	0.53369
gulf	0.61427	0.48613	0.55878
gun	0.29326	0.76222	0.30119
guzzle	0.46499	0.52576	0.46499
gym	0.65522	0.64597	0.61295
gymnast	0.67371	0.49802	0.53633
habit	0.37781	0.35667	0.40291
hair	0.56935	0.42668	0.54954
hairdryer	0.47424	0.32497	0.57067
hairpin	0.52972	0.26684	0.50198
ham	0.53633	0.37252	0.49009
hamburger	0.66314	0.43593	0.53765
hammer	0.47952	0.43989	0.46235
hand	0.62087	0.41612	0.54161
handicap	0.26948	0.33818	0.36328
handicapped	0.26156	0.43593	0.28402
hands	0.61823	0.52312	0.59313
handsome	0.88243	0.62087	0.52048
hang	0.40687	0.54822	0.40687
haphazard	0.36592	0.37252	0.40159
happiness	0.88639	0.70145	0.71995
happy	0.91942	0.69221	0.7107
harass	0.16248	0.57992	0.35403
harassment	0.15324	0.59445	0.25231
hard	0.52444	0.51123	0.57332
hardship	0.15852	0.46367	0.39234
harp	0.67635	0.41744	0.47688
harsh	0.22193	0.57464	0.47292
harvest	0.59313	0.41215	0.59577
haste	0.38309	0.50066	0.38838
hasten	0.48217	0.48217	0.45178
hat	0.55614	0.37649	0.5469
hate	0.11493	0.75297	0.50198
hatred	0.09643	0.71466	0.40291
haunt	0.29458	0.70674	0.32629
haven	0.75561	0.36328	0.54425
hawk	0.61162	0.4148	0.56143
hay	0.52708	0.35667	0.54425
head	0.7107	0.58785	0.63144
headache	0.10172	0.50462	0.31044
headlight	0.52708	0.33818	0.47952
heal	0.77147	0.46499	0.59974
health	0.73448	0.51255	0.60502
heart	0.8111	0.67239	0.56011
heat	0.40291	0.58785	0.38573
heaven	0.79921	0.57596	0.64729
heavy	0.32232	0.43989	0.37649
heir	0.70277	0.52444	0.59841
helium	0.53369	0.45707	0.47556
hell	0.13078	0.54557	0.26288
helpless	0.1255	0.54029	0.13474
hen	0.50859	0.33554	0.50859
herbal	0.61691	0.31308	0.53369
herd	0.49538	0.42933	0.45971
hero	0.83752	0.68164	0.61427
heroin	0.41083	0.50991	0.46896
herring	0.55218	0.41215	0.5218
hide	0.40555	0.53236	0.28402
high	0.70938	0.56935	0.54557
highway	0.61691	0.51651	0.58256
hiker	0.59974	0.49538	0.4531
hill	0.53765	0.33025	0.49538
hinder	0.33818	0.37913	0.39102
hippotamus	0.68164	0.41083	0.48613
hire	0.59709	0.5786	0.46896
history	0.52708	0.35403	0.47292
hit	0.40687	0.59181	0.47952
hitch	0.49934	0.3963	0.49538
hive	0.25495	0.6037	0.39102
hobby	0.79128	0.54293	0.79128
hockey	0.5469	0.49538	0.51915
holiday	0.83223	0.70542	0.66711
holy	0.67503	0.54293	0.4531
home	0.87979	0.39102	0.61427
homeless	0.107	0.44122	0.27213
honest	0.85205	0.53765	0.65918
honesty	0.87583	0.5284	0.74373
honey	0.72391	0.43065	0.5535
honor	0.84676	0.61427	0.71995
hooker	0.27609	0.48613	0.45971
hope	0.76618	0.5535	0.56407
hopeful	0.77279	0.59841	0.54954
horrible	0.13606	0.59445	0.23646
horror	0.19947	0.78732	0.4465
horse	0.61295	0.34875	0.45178
hose	0.5284	0.4716	0.54293
hospital	0.50066	0.62483	0.45443
hostage	0.1255	0.72787	0.20872
hostile	0.19551	0.6856	0.47556
hotel	0.62748	0.46896	0.51123
hour	0.50859	0.39102	0.3963
house	0.79392	0.43725	0.63804
howl	0.48217	0.53104	0.42008
hub	0.56407	0.36328	0.50462
hug	0.89168	0.54161	0.59974
huge	0.5469	0.59445	0.5852
humane	0.74505	0.42933	0.58785
humble	0.60898	0.32893	0.46367
humiliate	0.13078	0.64597	0.17834
humiliation	0.08587	0.75561	0.1255
humor	0.96565	0.56143	0.63804
hunger	0.19947	0.54293	0.35403
hungry	0.30779	0.51255	0.4531
hunter	0.48217	0.60898	0.58785
hurl	0.24703	0.54822	0.41083
hurricane	0.27609	0.73712	0.24042
hurt	0.08587	0.60766	0.27477
hydrant	0.49802	0.32497	0.56539
hymn	0.64465	0.40687	0.53501
hysterical	0.53369	0.80713	0.38705
ice	0.61691	0.45178	0.50066
icebox	0.48877	0.38573	0.50198
idea	0.75958	0.60898	0.66182
identity	0.70277	0.48877	0.68032
idiot	0.25231	0.39102	0.25495
idol	0.64333	0.48877	0.54425
ignite	0.64861	0.66314	0.6103
ignorance	0.24042	0.4148	0.41744
ignore	0.25099	0.45178	0.30515
illness	0.16248	0.45707	0.25892
imagine	0.80185	0.62483	0.76882
immature	0.28269	0.38309	0.47556
immoral	0.29723	0.49273	0.45046
impair	0.25495	0.36856	0.37517
impart	0.49141	0.34478	0.55482
impatient	0.3144	0.57067	0.39366
impede	0.38838	0.48217	0.35007
impose	0.31836	0.53236	0.42272
impotent	0.20608	0.43857	0.28798
impressed	0.80317	0.55086	0.56275
improve	0.84544	0.58653	0.63804
incentive	0.75958	0.58653	0.61823
incubator	0.38573	0.47688	0.38573
indict	0.40159	0.48613	0.41083
indifferent	0.44386	0.25495	0.47424
industry	0.53501	0.42536	0.48349
infant	0.75297	0.50198	0.58388
infatuated	0.59709	0.66314	0.46499
infatuation	0.72391	0.76222	0.48217
infect	0.15456	0.54557	0.28666
infection	0.05416	0.49934	0.31176
inferior	0.24042	0.34082	0.20211
infest	0.21136	0.52048	0.31308
inform	0.61691	0.43857	0.52972
ingest	0.49538	0.53104	0.49934
inhabitant	0.50198	0.35667	0.54425
inject	0.27609	0.56671	0.34875
injection	0.23514	0.70013	0.29458
injure	0.17173	0.56539	0.34478
injury	0.1638	0.58653	0.30647
ink	0.50198	0.34214	0.44386
innocence	0.69881	0.46764	0.59445
innocent	0.69485	0.39102	0.53236
insane	0.21136	0.60502	0.37913
insect	0.37252	0.37252	0.43725
insecure	0.14663	0.56935	0.14267
insist	0.44782	0.51915	0.48613
insolent	0.40951	0.54557	0.42933
inspire	0.75561	0.49538	0.67239
inspired	0.77939	0.63012	0.71598
instrument	0.71731	0.53765	0.58917
insult	0.13738	0.62748	0.31308
intellect	0.7358	0.46235	0.66711
intelligence	0.88243	0.65522	0.6605
intent	0.49538	0.45971	0.49009
intercourse	0.80713	0.75958	0.68032
interest	0.75561	0.58256	0.61162
interested	0.7041	0.55086	0.62087
intimate	0.84016	0.75694	0.60898
intoxicated	0.49538	0.65258	0.40026
intruder	0.20079	0.74108	0.36328
invade	0.28534	0.62748	0.3963
invader	0.23778	0.56143	0.36328
invent	0.72391	0.6539	0.68956
invest	0.61823	0.51123	0.61162
iron	0.48217	0.33157	0.50859
irony	0.64993	0.45046	0.47292
irritate	0.24571	0.59577	0.49934
irritated	0.12946	0.64465	0.41215
island	0.83752	0.64597	0.65522
isolation	0.12153	0.45575	0.17834
issue	0.38045	0.54822	0.4465
item	0.52972	0.26288	0.52972
ivy	0.37781	0.50991	0.45178
jaguar	0.70938	0.56143	0.46764
jail	0.09247	0.56011	0.33818
jar	0.52312	0.33025	0.59445
jealous	0.21268	0.69089	0.32629
jealousy	0.16645	0.67503	0.33686
jeans	0.68428	0.46103	0.61295
jelly	0.58256	0.32365	0.43329
jellyfish	0.46367	0.63276	0.40159
jeopardy	0.68692	0.51915	0.48613
jerk	0.21268	0.52312	0.44782
jet	0.66579	0.61295	0.48085
jewel	0.75958	0.54557	0.57332
job	0.60502	0.5218	0.58785
joke	0.90489	0.72523	0.64729
jolly	0.81374	0.57067	0.679
journal	0.51387	0.36988	0.52972
joy	0.97094	0.78864	0.66446
joyful	0.92074	0.62483	0.70674
judge	0.43329	0.50859	0.31968
judgment	0.41744	0.59841	0.41347
jug	0.52708	0.34742	0.50198
jugs	0.58124	0.52576	0.49538
juice	0.73184	0.58653	0.58256
jumble	0.41744	0.53501	0.40291
jungle	0.59709	0.60766	0.47028
justice	0.86262	0.55746	0.68956
keg	0.65522	0.54425	0.53897
kerchief	0.50991	0.28798	0.5284
kerosene	0.46896	0.40819	0.4465
ketchup	0.57464	0.37517	0.53369
kettle	0.52444	0.26024	0.49538
key	0.5852	0.32365	0.49273
kick	0.40423	0.48217	0.56143
kid	0.68296	0.54161	0.63144
kidnap	0.18098	0.66843	0.24174
kidney	0.47688	0.42668	0.39234
kids	0.74769	0.53104	0.50462
killer	0.08454	0.87318	0.43461
kind	0.83752	0.42404	0.62087
kindness	0.8679	0.40291	0.58388
king	0.79392	0.56275	0.80978
kiss	0.92602	0.80185	0.75033
kitten	0.74108	0.50594	0.74108
knee	0.49934	0.41612	0.5218
knife	0.31308	0.60106	0.37913
knitting	0.48745	0.21532	0.54954
knob	0.51387	0.36328	0.53369
knot	0.44782	0.37252	0.45178
know	0.75033	0.59709	0.74637
knowledge	0.8362	0.61691	0.73052
label	0.41083	0.35799	0.47292
lack	0.25892	0.39102	0.37781
lad	0.5535	0.3712	0.53236
ladder	0.5033	0.49141	0.50859
lake	0.7358	0.35667	0.48217
lamb	0.61295	0.27873	0.48349
lame	0.31836	0.32232	0.47292
lamp	0.54954	0.33686	0.53104
land	0.58256	0.38441	0.56539
lane	0.5469	0.44782	0.56671
lantern	0.57067	0.36988	0.50462
laugh	0.93923	0.8111	0.71202
laughter	0.95112	0.72655	0.68692
lava	0.42008	0.57067	0.30251
lavish	0.65522	0.48613	0.57992
law	0.50859	0.3963	0.37781
lawn	0.52708	0.36328	0.54425
lawsuit	0.28005	0.48613	0.35271
lawyer	0.58785	0.60766	0.48085
lazy	0.41347	0.18494	0.37252
leader	0.8428	0.66314	0.87583
leak	0.24042	0.4465	0.3461
learn	0.77939	0.5469	0.67239
lease	0.42272	0.45575	0.45575
leave	0.34082	0.41083	0.41083
leaves	0.63672	0.33686	0.46896
ledge	0.38045	0.54161	0.37649
leg	0.58917	0.42933	0.54293
legend	0.679	0.47952	0.56671
legs	0.61823	0.45443	0.62351
leisurely	0.74373	0.33686	0.51519
leopard	0.62351	0.57067	0.43857
leprosy	0.11096	0.66579	0.36328
lesbian	0.45178	0.51123	0.54161
lesson	0.50462	0.36856	0.50066
letter	0.70806	0.48217	0.59181
liar	0.15324	0.67768	0.27609
liberty	0.88904	0.57464	0.66579
lice	0.14003	0.49538	0.35667
lick	0.66314	0.58785	0.61427
lid	0.49934	0.31836	0.51387
lie	0.20343	0.62219	0.27081
life	0.79524	0.63012	0.59049
lightbulb	0.57596	0.37649	0.6037
lighthouse	0.61295	0.41744	0.5284
lightning	0.43857	0.70806	0.31968
like	0.82827	0.7107	0.54954
limb	0.49934	0.43329	0.53501
limber	0.5852	0.43857	0.54029
limp	0.32497	0.40159	0.42008
linger	0.4214	0.48481	0.51123
lion	0.57067	0.6539	0.37913
lips	0.77675	0.66314	0.57464
liquor	0.48613	0.58256	0.47688
listen	0.61823	0.42272	0.59577
listless	0.37913	0.37649	0.38177
liter	0.49538	0.40687	0.54425
litter	0.35799	0.46499	0.47556
lively	0.786	0.56539	0.63937
lizard	0.52576	0.51255	0.49141
location	0.54293	0.37781	0.5469
locker	0.52048	0.28137	0.54293
loneliness	0.04756	0.43725	0.16645
lonely	0.12153	0.43065	0.22457
loosen	0.57332	0.42933	0.64201
lose	0.20608	0.48613	0.27477
loser	0.1321	0.48877	0.23382
loss	0.08454	0.59841	0.14927
lost	0.2074	0.6037	0.21268
lotion	0.61427	0.56407	0.58785
lottery	0.70277	0.54293	0.47028
loud	0.46499	0.64069	0.50462
lounge	0.70674	0.35931	0.61427
louse	0.20608	0.49273	0.30647
love	0.98679	0.6856	0.77411
loved	0.97622	0.67768	0.70938
loving	0.92867	0.65522	0.66579
lower	0.36328	0.41083	0.38705
loyal	0.83223	0.51651	0.74769
luck	0.81374	0.68692	0.49141
lucky	0.91413	0.69749	0.63408
luggage	0.67107	0.58785	0.52576
lump	0.38441	0.46896	0.40555
lunch	0.78732	0.55218	0.64069
lung	0.52312	0.42933	0.44782
lurk	0.3897	0.59181	0.36328
luscious	0.82563	0.54029	0.5852
lust	0.77543	0.74373	0.56011
luxury	0.87583	0.46235	0.68032
machine	0.50727	0.3395	0.52576
mad	0.1572	0.72787	0.60898
madman	0.35139	0.56935	0.46764
madness	0.41215	0.60106	0.43329
magazine	0.59974	0.4716	0.48613
maggot	0.107	0.53236	0.36724
magical	0.82034	0.62087	0.59181
magnet	0.53633	0.45839	0.52312
maid	0.56935	0.5218	0.59049
mail	0.74373	0.5786	0.58388
makeup	0.57992	0.42668	0.57332
malaria	0.15192	0.41612	0.26024
male	0.60634	0.48217	0.53765
malice	0.19022	0.60898	0.46103
malnutrition	0.107	0.5852	0.36328
malt	0.64993	0.47292	0.54557
man	0.72391	0.52708	0.56539
mane	0.54822	0.40687	0.48217
mangle	0.35007	0.5535	0.44386
maniac	0.33157	0.5469	0.39234
manner	0.57992	0.43725	0.50198
manor	0.57596	0.46103	0.54954
mansion	0.79128	0.63144	0.60898
mantel	0.48613	0.26684	0.48877
manure	0.24439	0.38573	0.45178
map	0.51387	0.37252	0.53236
margin	0.46764	0.31176	0.47556
market	0.58256	0.37913	0.53104
marrow	0.42404	0.39762	0.41744
marry	0.71731	0.64597	0.51915
marsh	0.45178	0.38309	0.45178
marvel	0.7675	0.5218	0.48613
mascot	0.66579	0.50859	0.5469
mask	0.52576	0.43989	0.55086
massacre	0.13606	0.53897	0.29723
mastectomy	0.21664	0.50991	0.33025
masterful	0.77147	0.5218	0.78336
mastery	0.71863	0.57728	0.79657
masturbate	0.55482	0.58388	0.5786
matador	0.50859	0.57067	0.48085
mate	0.7424	0.66711	0.55878
material	0.52972	0.36988	0.51123
math	0.33818	0.44518	0.4214
me	0.8996	0.62351	0.87583
meal	0.83752	0.59974	0.68164
measles	0.19683	0.5033	0.38045
meat	0.71466	0.54954	0.63144
meddle	0.37252	0.50859	0.4782
medicine	0.58388	0.41612	0.45575
meek	0.3461	0.33686	0.31968
melody	0.76882	0.49273	0.55614
melt	0.53236	0.48613	0.47688
member	0.60502	0.49934	0.53501
memorial	0.4531	0.4782	0.41876
memories	0.82299	0.64069	0.61162
memory	0.70938	0.55086	0.50991
men	0.71466	0.58653	0.64993
menace	0.21532	0.56407	0.49273
mend	0.64993	0.48613	0.6037
menu	0.67635	0.46499	0.62748
mercy	0.58917	0.55218	0.32365
merger	0.5033	0.40423	0.51651
merry	0.87847	0.61427	0.71202
messy	0.25099	0.27609	0.46235
metal	0.48877	0.33554	0.54557
meteor	0.57067	0.60502	0.27477
method	0.56935	0.34346	0.58388
midnight	0.78336	0.69353	0.62219
mighty	0.69881	0.57596	0.78996
mildew	0.25363	0.37384	0.41612
mile	0.52708	0.45443	0.53633
military	0.56671	0.54161	0.44914
milk	0.62087	0.321	0.60502
millionaire	0.89564	0.64597	0.75561
mind	0.71731	0.49538	0.67635
mingle	0.71466	0.61162	0.62351
miracle	0.97094	0.84544	0.54161
mischief	0.57067	0.59577	0.56935
miserable	0.03963	0.49538	0.15588
misery	0.08983	0.51783	0.17173
missiles	0.25363	0.71863	0.24967
missles	0.27477	0.61955	0.2642
mistake	0.21268	0.51915	0.34478
mitten	0.57332	0.33421	0.4465
mob	0.26684	0.64201	0.27345
mobility	0.73712	0.49538	0.68428
model	0.77279	0.62748	0.47688
modest	0.59577	0.36063	0.49009
moist	0.56407	0.43593	0.49934
mold	0.30383	0.37252	0.40687
molest	0.08587	0.5218	0.26156
moment	0.59577	0.34082	0.47028
money	0.83752	0.58785	0.6605
monk	0.51915	0.28269	0.48085
monopoly	0.68032	0.52708	0.58785
month	0.51519	0.36724	0.47556
mood	0.57464	0.45971	0.57464
moody	0.2576	0.38705	0.4148
moon	0.72523	0.44254	0.46896
moral	0.6539	0.42801	0.61427
morale	0.70277	0.49538	0.59445
morbid	0.214	0.5033	0.40819
morgue	0.08851	0.47424	0.31176
moron	0.33289	0.58785	0.44254
morsel	0.55746	0.47292	0.51783
mosquito	0.20476	0.46631	0.43065
moss	0.44122	0.30647	0.43461
motel	0.42008	0.48613	0.40555
moth	0.45046	0.36328	0.49538
mother	0.9432	0.64465	0.59313
motorcycle	0.59049	0.68824	0.51387
mountain	0.70542	0.56011	0.55614
mourn	0.07266	0.6103	0.214
mouth	0.55614	0.46764	0.61823
movie	0.74108	0.48613	0.49538
mucus	0.27609	0.28534	0.46896
mud	0.47028	0.33818	0.53501
muddy	0.4214	0.38045	0.45971
muffin	0.70277	0.46367	0.56275
muffle	0.42536	0.48217	0.43329
mug	0.55086	0.44386	0.51255
mule	0.51519	0.39894	0.50594
murderer	0.03699	0.82166	0.33289
muscular	0.7358	0.55746	0.7041
museum	0.56671	0.31044	0.53765
mushroom	0.59841	0.45839	0.56407
music	0.90885	0.53765	0.679
musician	0.78732	0.64069	0.61823
mutation	0.35139	0.47424	0.37252
mutilate	0.0753	0.68164	0.28534
mutilation	0.09511	0.63672	0.22721
mystic	0.62748	0.47424	0.56407
myth	0.60898	0.56143	0.4716
nab	0.38441	0.53765	0.5218
nag	0.21797	0.54822	0.39894
nail	0.51387	0.43857	0.5284
naked	0.67239	0.60106	0.62748
name	0.56803	0.3963	0.51651
napkin	0.47424	0.36328	0.51255
narcotic	0.40159	0.48613	0.4214
nasty	0.30779	0.48085	0.49538
nation	0.64993	0.44254	0.53104
natural	0.70542	0.37517	0.57067
nature	0.84544	0.41215	0.48877
necklace	0.679	0.4782	0.56143
nectar	0.74637	0.34875	0.43461
needle	0.3395	0.54293	0.35667
neglect	0.1823	0.47292	0.34346
nerves	0.40026	0.66843	0.45839
nervous	0.26948	0.70542	0.30515
nestle	0.7107	0.37649	0.62351
net	0.46896	0.47292	0.48613
neurotic	0.42272	0.51255	0.41744
news	0.53501	0.51783	0.44254
newspaper	0.56407	0.41876	0.52972
nice	0.70013	0.41347	0.57199
niece	0.67107	0.44254	0.54822
night	0.6354	0.61955	0.46103
nightmare	0.08719	0.83752	0.321
nine	0.50462	0.36856	0.51915
nip	0.44122	0.50066	0.50066
nipple	0.66314	0.56935	0.57067
noise	0.48613	0.47688	0.44386
noisy	0.49802	0.67768	0.48613
nonchalant	0.46103	0.24703	0.40423
nonsense	0.44386	0.38573	0.48217
noon	0.66711	0.31704	0.50594
noose	0.33157	0.4148	0.38573
nose	0.45707	0.40555	0.48613
nosey	0.35931	0.42668	0.4465
nourish	0.68824	0.40159	0.60106
novel	0.63672	0.44386	0.6037
novice	0.40026	0.32232	0.44518
nozzle	0.47292	0.44254	0.49538
nuclear	0.2642	0.60898	0.28534
nude	0.7358	0.68164	0.62219
nudist	0.61295	0.65125	0.5469
nuisance	0.26684	0.42801	0.41083
